広告管理 ＞ アフィリエイト ＞ キャンペーン

"キャンペーングループ","ID","キャンペーン名","サイズ","設定","原稿数","マージン","ステータス","Imp","Click","CTR","CV","CVR","グロス","ネット","利益","price","CPC(グロス)","eCPM(グロス)"
"584 マンガebookjapan","2554","マンガebookjapan_IOS_ﾚｸﾀﾝｸﾞﾙ_ゴールデンカムイ","ﾚｸﾀﾝｸﾞﾙ","",6,0,"オフ",0,0,"0.000%",0,"0.000%",0,0,0,0,-,-
"584 マンガebookjapan","2555","マンガebookjapan_IOS_ﾚｸﾀﾝｸﾞﾙ_俺の現実は恋愛ゲーム？？","ﾚｸﾀﾝｸﾞﾙ","",2,0,"オフ",0,0,"0.000%",0,"0.000%",0,0,0,0,-,-
"584 マンガebookjapan","2556","マンガebookjapan_IOS_ﾚｸﾀﾝｸﾞﾙ_皆様の玩具です","ﾚｸﾀﾝｸﾞﾙ","",2,0,"オフ",0,0,"0.000%",0,"0.000%",0,0,0,0,-,-
"589 ゲオスグ","2622","ゲオスグ_300ｘ300","ｲﾝﾌｨｰﾄﾞ_小","",2,0,"オフ",0,0,"0.000%",0,"0.000%",0,0,0,0,-,-
"619 【女性】トトノウミスト","2678","【SP】1200*628_トトノウミスト","ｲﾝﾌｨｰﾄﾞ_大","",0,20,"オフ",0,0,"0.000%",0,"0.000%",0,0,0,0,-,-
"619 【女性】トトノウミスト","2680","【SP】300*300_トトノウミスト","ｲﾝﾌｨｰﾄﾞ_小","",0,0,"オフ",0,0,"0.000%",0,"0.000%",0,0,0,0,-,-
"56 スラキュア_TriggerEdge_ｆ","687","スラキュア_300*250_f","ﾚｸﾀﾝｸﾞﾙ","カテ",3,0,"オフ",0,0,"0.000%",0,"0.000%",0,0,0,0,-,-
"69 ブレッシュ_TriggerEdge_f","688","ブレッシュ_300*250_f","ﾚｸﾀﾝｸﾞﾙ","カテ",3,0,"オフ",0,0,"0.000%",0,"0.000%",0,0,0,0,-,-
"618 【男性】ビセラ","2677","【SP】1200*628_男性ビセラ","ｲﾝﾌｨｰﾄﾞ_大","均",0,0,"オフ",0,0,"0.000%",0,"0.000%",0,0,0,0,-,-
"1338 【男性】バーキュリー","5342","300*300_バーキュリー","ｲﾝﾌｨｰﾄﾞ_小","均",5,15,"オフ",0,0,"0.000%",0,"0.000%",0,0,0,0,-,-
"1338 【男性】バーキュリー","5498","1200*628_バーキュリー","ｲﾝﾌｨｰﾄﾞ_大","均",13,15,"オフ",0,0,"0.000%",0,"0.000%",0,0,0,0,-,-
"1677 ミホレ","6366","【SP】ミホレ（インフィード小）","ｲﾝﾌｨｰﾄﾞ_小","カテ",1,10,"オフ",0,0,"0.000%",0,"0.000%",0,0,0,0,-,-
"1677 ミホレ","6509","【SP】ミホレ（インフィード小）_2","ｲﾝﾌｨｰﾄﾞ_小","カテ",2,10,"オフ",0,0,"0.000%",0,"0.000%",0,0,0,0,-,-
"1693 トトノウミスト","6515","【SP/PC】トトノウミスト_インフィード小（300x300）_女性面","ｲﾝﾌｨｰﾄﾞ_小","",3,10,"オフ",0,0,"0.000%",0,"0.000%",0,0,0,0,-,-
"1695 ミラセレブ","6517","【SP】ミラセレブ_インフィード小(300x300)_A","ｲﾝﾌｨｰﾄﾞ_小","カテ",3,10,"オフ",0,0,"0.000%",0,"0.000%",0,0,0,0,-,-
"1717 ブレッシュ","6598","【SP/PC】ブレッシュ_インフィード小","ｲﾝﾌｨｰﾄﾞ_小","カテ",2,10,"オフ",0,0,"0.000%",0,"0.000%",0,0,0,0,-,-
"1695 ミラセレブ","6619","【SP】ミラセレブ_インフィード小(300x300)_B","ｲﾝﾌｨｰﾄﾞ_小","カテ",8,10,"オフ",0,0,"0.000%",0,"0.000%",0,0,0,0,-,-
"1695 ミラセレブ","6620","【SP】ミラセレブ_インフィード小(300x300)_C","ｲﾝﾌｨｰﾄﾞ_小","カテ",6,10,"オフ",0,0,"0.000%",0,"0.000%",0,0,0,0,-,-
"1838 TGセラム","7128","【SP】TGセラム_インフィード小","ｲﾝﾌｨｰﾄﾞ_小","",3,15,"オフ",0,0,"0.000%",0,"0.000%",0,0,0,0,-,-
"291 PLUS MATE_一般","1315","PLUS MATE_300*250_ADR","ﾚｸﾀﾝｸﾞﾙ","カテ",4,20,"オフ",0,0,"0.000%",0,"0.000%",0,0,0,0,-,-
"291 PLUS MATE_一般","1316","PLUS MATE_300*250_IOS","ﾚｸﾀﾝｸﾞﾙ","カテ",4,20,"オフ",0,0,"0.000%",0,"0.000%",0,0,0,0,-,-
"326 コネクト","1826","コネクト_レクタングル_準一般","ﾚｸﾀﾝｸﾞﾙ","カテ",11,20,"オフ",0,0,"0.000%",0,"0.000%",0,0,0,0,-,-
"293 ひまチャット","1827","ひまチャット _レクタングル_準一般","ﾚｸﾀﾝｸﾞﾙ","カテ",11,20,"オフ",0,0,"0.000%",0,"0.000%",0,0,0,0,-,-
"282 MIYABI","1829","MIYABI_レクタングル_準一般","ﾚｸﾀﾝｸﾞﾙ","カテ",11,20,"オフ",0,0,"0.000%",0,"0.000%",0,0,0,0,-,-
"293 ひまチャット","1865","pic_ひまチャット_ﾚｸﾀﾝｸﾞﾙ_準一般","ﾚｸﾀﾝｸﾞﾙ","カテ",11,20,"オフ",0,0,"0.000%",0,"0.000%",0,0,0,0,-,-
"293 ひまチャット","1866","pic_ひまチャット_ｲﾝﾌｨｰﾄﾞ小_準一般","ｲﾝﾌｨｰﾄﾞ_小","カテ",5,20,"オフ",0,0,"0.000%",0,"0.000%",0,0,0,0,-,-
"326 コネクト","1867","pic_コネクト_ﾚｸﾀﾝｸﾞﾙ_準一般","ﾚｸﾀﾝｸﾞﾙ","カテ",11,20,"オフ",0,0,"0.000%",0,"0.000%",0,0,0,0,-,-
"326 コネクト","1868","pic_コネクト_ｲﾝﾌｨｰﾄﾞ小_準一般","ｲﾝﾌｨｰﾄﾞ_小","カテ",5,20,"オフ",0,0,"0.000%",0,"0.000%",0,0,0,0,-,-
"282 MIYABI","1871","pic_MIYABI_ﾚｸﾀﾝｸﾞﾙ_準一般","ﾚｸﾀﾝｸﾞﾙ","カテ",11,20,"オフ",0,0,"0.000%",0,"0.000%",0,0,0,0,-,-
"282 MIYABI","1872","pic_MIYABI_ｲﾝﾌｨｰﾄﾞ小_準一般","ｲﾝﾌｨｰﾄﾞ_小","カテ",5,20,"オフ",0,0,"0.000%",0,"0.000%",0,0,0,0,-,-
"490 アッシュアームズ","2110","アッシュアームズ_IOS_ﾚｸﾀﾝｸﾞﾙ","ﾚｸﾀﾝｸﾞﾙ","",11,0,"オフ",0,0,"0.000%",0,"0.000%",0,0,0,0,-,-
"490 アッシュアームズ","2111","アッシュアームズ_ADR_ﾚｸﾀﾝｸﾞﾙ","ﾚｸﾀﾝｸﾞﾙ","",11,0,"オフ",0,0,"0.000%",0,"0.000%",0,0,0,0,-,-
"490 アッシュアームズ","2149","アッシュアームズ_300*300_ADR","ｲﾝﾌｨｰﾄﾞ_小","",5,0,"オフ",0,0,"0.000%",0,"0.000%",0,0,0,0,-,-
"490 アッシュアームズ","2150","アッシュアームズ_300*300_IOS","ｲﾝﾌｨｰﾄﾞ_小","",5,0,"オフ",0,0,"0.000%",0,"0.000%",0,0,0,0,-,-
"536 放置少女","2318","放置少女_IOS_レクタングル","ﾚｸﾀﾝｸﾞﾙ","カテ",6,0,"オフ",0,0,"0.000%",0,"0.000%",0,0,0,0,-,-
"536 放置少女","2381","放置少女_ADR_レクタングル","ﾚｸﾀﾝｸﾞﾙ","カテ",6,0,"オフ",0,0,"0.000%",0,"0.000%",0,0,0,0,-,-
"309 テスト用","2789","オーバーレイ320*100_テスト","ｵｰﾊﾞｰﾚｲ(320*100) ","",1,0,"オフ",0,0,"0.000%",0,"0.000%",0,0,0,0,-,-
"773 キャンペーングループ_サンプル","3037","サンプル_キャンペーン","ｲﾝﾌｨｰﾄﾞ_小","カテ",0,20,"オフ",0,0,"0.000%",0,"0.000%",0,0,0,0,-,-
"1036 【男性】ビークレンズ","3881","【SP】300*300_男性ビークレンズ","ｲﾝﾌｨｰﾄﾞ_小","均",8,15,"オフ",0,0,"0.000%",0,"0.000%",0,0,0,0,-,-
"1080 【男性】すっぽんもろみ酢","3974","【SP】300*300_男性すっぽん","ｲﾝﾌｨｰﾄﾞ_小","均",2,15,"オフ",0,0,"0.000%",0,"0.000%",0,0,0,0,-,-
"1673 【52】Fa-コンブチャ-SP女性","6359","【52】Fa-コンブチャ-SP女性-インフィード小300300_A","ｲﾝﾌｨｰﾄﾞ_小","カテ",3,10,"オフ",0,0,"0.000%",0,"0.000%",0,0,0,0,-,-
"1683 即会いアプリまとめ_iOS","6384","レクタングル_一般_iOS","ﾚｸﾀﾝｸﾞﾙ","カテ均",1,20,"オフ",0,0,"0.000%",0,"0.000%",0,0,0,0,-,-
