広告管理 ＞ アフィリエイト ＞ キャンペーン

"キャンペーングループ","ID","キャンペーン名","サイズ","設定","原稿数","マージン","ステータス","Imp","Click","CTR","CV","CVR","グロス","ネット","利益","price","CPC(グロス)","eCPM(グロス)"
"2892 【アダルト】魔女に転生したら淫魔に愛されました_RJ351112","10583","【アダルト】魔女に転生したら淫魔に愛されました_RJ351112_ADR","ﾚｸﾀﾝｸﾞﾙ","アカテ",4,30,"オフ",0,0,"0.000%",0,"0.000%",0,0,0,0,-,-
"2893 【アダルト】負け組の学校_RJ343193","10584","【アダルト】負け組の学校_RJ343193_IOS","ﾚｸﾀﾝｸﾞﾙ","アカテ",4,30,"オフ",0,0,"0.000%",0,"0.000%",0,0,0,0,-,-
"2893 【アダルト】負け組の学校_RJ343193","10585","【アダルト】負け組の学校_RJ343193_ADR","ﾚｸﾀﾝｸﾞﾙ","アカテ",4,30,"オフ",0,0,"0.000%",0,"0.000%",0,0,0,0,-,-
"2894 【アダルト】ムチムチ巨乳転校生 雲川鈴蘭_RJ345785","10586","【アダルト】ムチムチ巨乳転校生 雲川鈴蘭_RJ345785_IOS","ﾚｸﾀﾝｸﾞﾙ","アカテ",4,30,"オフ",0,0,"0.000%",0,"0.000%",0,0,0,0,-,-
"2894 【アダルト】ムチムチ巨乳転校生 雲川鈴蘭_RJ345785","10587","【アダルト】ムチムチ巨乳転校生 雲川鈴蘭_RJ345785_ADR","ﾚｸﾀﾝｸﾞﾙ","アカテ",4,30,"オフ",0,0,"0.000%",0,"0.000%",0,0,0,0,-,-
"2904 【アダルト】初 完結編 鬼畜カレシと本気セックス_RJ353074","10604","【アダルト】初 完結編 鬼畜カレシと本気セックス_RJ353074_IOS","ﾚｸﾀﾝｸﾞﾙ","アカテ",4,30,"オフ",0,0,"0.000%",0,"0.000%",0,0,0,0,-,-
"2904 【アダルト】初 完結編 鬼畜カレシと本気セックス_RJ353074","10605","【アダルト】初 完結編 鬼畜カレシと本気セックス_RJ353074_ADR","ﾚｸﾀﾝｸﾞﾙ","アカテ",4,30,"オフ",0,0,"0.000%",0,"0.000%",0,0,0,0,-,-
"2915 【アダルト】種付け自由学園_RJ343919","10617","【アダルト】種付け自由学園_RJ343919_IOS","ﾚｸﾀﾝｸﾞﾙ","アカテ",4,30,"オフ",0,0,"0.000%",0,"0.000%",0,0,0,0,-,-
"2915 【アダルト】種付け自由学園_RJ343919","10618","【アダルト】種付け自由学園_RJ343919_ADR","ﾚｸﾀﾝｸﾞﾙ","アカテ",4,30,"オフ",0,0,"0.000%",0,"0.000%",0,0,0,0,-,-
"2914 【アダルト】sssMONO2_RJ344809","10619","【アダルト】sssMONO2_RJ344809_IOS","ﾚｸﾀﾝｸﾞﾙ","アカテ",4,30,"オフ",0,0,"0.000%",0,"0.000%",0,0,0,0,-,-
"2914 【アダルト】sssMONO2_RJ344809","10620","【アダルト】sssMONO2_RJ344809_ADR","ﾚｸﾀﾝｸﾞﾙ","アカテ",4,30,"オフ",0,0,"0.000%",0,"0.000%",0,0,0,0,-,-
"2922 【アダルト】淫魔達の遊戯 イったら終わりの一週間_RJ326970","10639","【アダルト】淫魔達の遊戯 イったら終わりの一週間_RJ326970 _IOS","ﾚｸﾀﾝｸﾞﾙ","アカテ",2,30,"オフ",0,0,"0.000%",0,"0.000%",0,0,0,0,-,-
"2922 【アダルト】淫魔達の遊戯 イったら終わりの一週間_RJ326970","10640","【アダルト】淫魔達の遊戯 イったら終わりの一週間_RJ326970 _ADR","ﾚｸﾀﾝｸﾞﾙ","アカテ",4,30,"オフ",0,0,"0.000%",0,"0.000%",0,0,0,0,-,-
"2922 【アダルト】淫魔達の遊戯 イったら終わりの一週間_RJ326970","10641","RT_【アダルト】淫魔達の遊戯 イったら終わりの一週間_RJ326970 _IOS","ﾚｸﾀﾝｸﾞﾙ","アリカテ",4,30,"オフ",0,0,"0.000%",0,"0.000%",0,0,0,0,-,-
"2922 【アダルト】淫魔達の遊戯 イったら終わりの一週間_RJ326970","10642","RT_【アダルト】淫魔達の遊戯 イったら終わりの一週間_RJ326970 _ADR","ﾚｸﾀﾝｸﾞﾙ","アリカテ",3,30,"オフ",0,0,"0.000%",0,"0.000%",0,0,0,0,-,-
"2924 PC_【アダルト】淫魔達の遊戯 イったら終わりの一週間_RJ326970","10647","PC_【アダルト】淫魔達の遊戯 イったら終わりの一週間_RJ326970 _IOS","ﾚｸﾀﾝｸﾞﾙ","ア",4,30,"オン",0,0,"0.000%",0,"0.000%",0,0,0,0,-,-
"2925 PC_【準アダルト】淫魔達の遊戯 イったら終わりの一週間_RJ326970 _","10649","PC_【準アダルト】淫魔達の遊戯 イったら終わりの一週間_RJ326970 _IOS ※アダルト面配信","ﾚｸﾀﾝｸﾞﾙ","ア",4,30,"オン",0,0,"0.000%",0,"0.000%",0,0,0,0,-,-
"1042 SP_DLsite_m","10663","淫魔達の遊戯 ～イったら終わりの一週間～(LP有)_300x250_01","ﾚｸﾀﾝｸﾞﾙ","アカテ",1,30,"オフ",0,0,"0.000%",0,"0.000%",0,0,0,0,-,-
"1042 SP_DLsite_m","10664","淫魔達の遊戯 ～イったら終わりの一週間～(LP有)_300x250_04","ﾚｸﾀﾝｸﾞﾙ","アカテ",1,30,"オフ",0,0,"0.000%",0,"0.000%",0,0,0,0,-,-
"1042 SP_DLsite_m","10665","【準アダルト】淫魔達の遊戯 ～イったら終わりの一週間～(LP有)_300x250_01_準アダルト","ﾚｸﾀﾝｸﾞﾙ","アカテ",1,30,"オフ",0,0,"0.000%",0,"0.000%",0,0,0,0,-,-
"1042 SP_DLsite_m","10666","【準アダルト】淫魔達の遊戯 ～イったら終わりの一週間～(LP有)_300x250_04_準アダルト","ﾚｸﾀﾝｸﾞﾙ","アカテ",1,30,"オフ",0,0,"0.000%",0,"0.000%",0,0,0,0,-,-
"2927 【準アダルト】私、マッチングアプリをする事にしたんです_RJ351664","10675","【準アダルト】私、マッチングアプリをする事にしたんです_RJ351664 _IOS","ﾚｸﾀﾝｸﾞﾙ","アカテ",4,30,"オフ",0,0,"0.000%",0,"0.000%",0,0,0,0,-,-
"2927 【準アダルト】私、マッチングアプリをする事にしたんです_RJ351664","10676","【準アダルト】私、マッチングアプリをする事にしたんです_RJ351664 _ADR","ﾚｸﾀﾝｸﾞﾙ","アカテ",4,30,"オフ",0,0,"0.000%",0,"0.000%",0,0,0,0,-,-
"2928 【準アダルト】【CG集】悪魔のオシゴト_RJ343044","10677","【準アダルト】【CG集】悪魔のオシゴト_RJ343044 _IOS","ﾚｸﾀﾝｸﾞﾙ","アカテ",4,30,"オフ",0,0,"0.000%",0,"0.000%",0,0,0,0,-,-
"2928 【準アダルト】【CG集】悪魔のオシゴト_RJ343044","10678","【準アダルト】【CG集】悪魔のオシゴト_RJ343044 _ADR","ﾚｸﾀﾝｸﾞﾙ","アカテ",4,30,"オフ",0,0,"0.000%",0,"0.000%",0,0,0,0,-,-
"2937 【アダルト】【5回絶頂】自慰してたら嫉妬深い彼氏にバレてしまった_RJ342414","10697","【アダルト】【5回絶頂】自慰してたら嫉妬深い彼氏にバレてしまった_RJ342414_IOS","ﾚｸﾀﾝｸﾞﾙ","アカテ",4,30,"オフ",0,0,"0.000%",0,"0.000%",0,0,0,0,-,-
"2937 【アダルト】【5回絶頂】自慰してたら嫉妬深い彼氏にバレてしまった_RJ342414","10698","【アダルト】【5回絶頂】自慰してたら嫉妬深い彼氏にバレてしまった_RJ342414_ADR","ﾚｸﾀﾝｸﾞﾙ","アカテ",4,30,"オフ",0,0,"0.000%",0,"0.000%",0,0,0,0,-,-
"2939 【アダルト】先輩はいつも僕にオナラを嗅がせてくれる_RJ343138","10705","【アダルト】先輩はいつも僕にオナラを嗅がせてくれる_RJ343138_IOS","ﾚｸﾀﾝｸﾞﾙ","アカテ",4,30,"オフ",0,0,"0.000%",0,"0.000%",0,0,0,0,-,-
"2939 【アダルト】先輩はいつも僕にオナラを嗅がせてくれる_RJ343138","10706","【アダルト】先輩はいつも僕にオナラを嗅がせてくれる_RJ343138_ADR","ﾚｸﾀﾝｸﾞﾙ","アカテ",4,30,"オフ",0,0,"0.000%",0,"0.000%",0,0,0,0,-,-
"2945 【アダルト】殺し屋さんのプロポーズ_RJ345492","10729","【アダルト】殺し屋さんのプロポーズ_RJ345492_IOS","ﾚｸﾀﾝｸﾞﾙ","アカテ",4,30,"オフ",0,0,"0.000%",0,"0.000%",0,0,0,0,-,-
"2945 【アダルト】殺し屋さんのプロポーズ_RJ345492","10730","【アダルト】殺し屋さんのプロポーズ_RJ345492_ADR","ﾚｸﾀﾝｸﾞﾙ","アカテ",4,30,"オフ",0,0,"0.000%",0,"0.000%",0,0,0,0,-,-
"2947 【アダルト】居候のなばりさん 居候代は体で払え!_RJ344201","10731","【アダルト】居候のなばりさん 居候代は体で払え!_RJ344201_IOS","ﾚｸﾀﾝｸﾞﾙ","アカテ",3,30,"オフ",0,0,"0.000%",0,"0.000%",0,0,0,0,-,-
"2947 【アダルト】居候のなばりさん 居候代は体で払え!_RJ344201","10732","【アダルト】居候のなばりさん 居候代は体で払え!_RJ344201_ADR","ﾚｸﾀﾝｸﾞﾙ","アカテ",4,30,"オフ",0,0,"0.000%",0,"0.000%",0,0,0,0,-,-
"2948 【アダルト】念動少女なぎさ_RJ352096","10733","【アダルト】念動少女なぎさ_RJ352096_IOS","ﾚｸﾀﾝｸﾞﾙ","アカテ",4,30,"オフ",0,0,"0.000%",0,"0.000%",0,0,0,0,-,-
"2948 【アダルト】念動少女なぎさ_RJ352096","10734","【アダルト】念動少女なぎさ_RJ352096_ADR","ﾚｸﾀﾝｸﾞﾙ","アカテ",4,30,"オフ",0,0,"0.000%",0,"0.000%",0,0,0,0,-,-
"2947 【アダルト】居候のなばりさん 居候代は体で払え!_RJ344201","10752","RT_【アダルト】居候のなばりさん 居候代は体で払え!_RJ344201_IOS","ﾚｸﾀﾝｸﾞﾙ","アリカテ",4,30,"オフ",0,0,"0.000%",0,"0.000%",0,0,0,0,-,-
"2947 【アダルト】居候のなばりさん 居候代は体で払え!_RJ344201","10753","RT_【アダルト】居候のなばりさん 居候代は体で払え!_RJ344201_ADR","ﾚｸﾀﾝｸﾞﾙ","アリカテ",4,30,"オフ",0,0,"0.000%",0,"0.000%",0,0,0,0,-,-
"2592 【アダルト】ヤンデレ王子が社畜女の私を離さない","10758","RT_【アダルト】ヤンデレ王子が社畜女の私を離さない_IOS","ﾚｸﾀﾝｸﾞﾙ","アリカテ",2,30,"オフ",0,0,"0.000%",0,"0.000%",0,0,0,0,-,-
"2592 【アダルト】ヤンデレ王子が社畜女の私を離さない","10759","RT_【アダルト】ヤンデレ王子が社畜女の私を離さない_ADR","ﾚｸﾀﾝｸﾞﾙ","アリカテ",4,30,"オフ",0,0,"0.000%",0,"0.000%",0,0,0,0,-,-
"2956 【アダルト】モブ推しJKの悪役令嬢異世界転生_RJ352422","10771","【アダルト】モブ推しJKの悪役令嬢異世界転生_RJ352422_IOS","ﾚｸﾀﾝｸﾞﾙ","アカテ",1,30,"オフ",0,0,"0.000%",0,"0.000%",0,0,0,0,-,-
"2956 【アダルト】モブ推しJKの悪役令嬢異世界転生_RJ352422","10772","【アダルト】モブ推しJKの悪役令嬢異世界転生_RJ352422_ADR","ﾚｸﾀﾝｸﾞﾙ","アカテ",11,30,"オフ",0,0,"0.000%",0,"0.000%",0,0,0,0,-,-
"2954 【アダルト】Connect-少女は触手と愛をつむぐ-_2_RJ326899","10773","【アダルト】Connect-少女は触手と愛をつむぐ-_2_RJ326899_IOS","ﾚｸﾀﾝｸﾞﾙ","アカテ",4,30,"オフ",0,0,"0.000%",0,"0.000%",0,0,0,0,-,-
"2954 【アダルト】Connect-少女は触手と愛をつむぐ-_2_RJ326899","10774","【アダルト】Connect-少女は触手と愛をつむぐ-_2_RJ326899_ADR","ﾚｸﾀﾝｸﾞﾙ","アカテ",8,30,"オフ",0,0,"0.000%",0,"0.000%",0,0,0,0,-,-
"2958 【アダルト】「さっちゃん、」_RJ357095","10782","【アダルト】「さっちゃん、」_RJ357095_IOS","ﾚｸﾀﾝｸﾞﾙ","アカテ",4,30,"オフ",0,0,"0.000%",0,"0.000%",0,0,0,0,-,-
"2958 【アダルト】「さっちゃん、」_RJ357095","10783","【アダルト】「さっちゃん、」_RJ357095_ADR","ﾚｸﾀﾝｸﾞﾙ","アカテ",4,30,"オフ",0,0,"0.000%",0,"0.000%",0,0,0,0,-,-
"2956 【アダルト】モブ推しJKの悪役令嬢異世界転生_RJ352422","10788","RT_【アダルト】モブ推しJKの悪役令嬢異世界転生_RJ352422_IOS","ﾚｸﾀﾝｸﾞﾙ","アリカテ",11,30,"オフ",0,0,"0.000%",0,"0.000%",0,0,0,0,-,-
"2956 【アダルト】モブ推しJKの悪役令嬢異世界転生_RJ352422","10789","RT_【アダルト】モブ推しJKの悪役令嬢異世界転生_RJ352422_ADR","ﾚｸﾀﾝｸﾞﾙ","アリカテ",11,30,"オフ",0,0,"0.000%",0,"0.000%",0,0,0,0,-,-
"2961 PC_【準アダルト】モブ推しJKの悪役令嬢異世界転生 ～悲惨～","10790","PC_【準アダルト】モブ推しJKの悪役令嬢異世界転生 ～悲惨～","ﾚｸﾀﾝｸﾞﾙ","ア",4,30,"オン",0,0,"0.000%",0,"0.000%",0,0,0,0,-,-
"2962 PC_【アダルト】モブ推しJKの悪役令嬢異世界転生 ～悲惨～","10791","PC_【アダルト】モブ推しJKの悪役令嬢異世界転生 ～悲惨～","ﾚｸﾀﾝｸﾞﾙ","ア",4,30,"オン",0,0,"0.000%",0,"0.000%",0,0,0,0,-,-
"1042 SP_DLsite_m","10823","モブ推しJKの悪役令嬢異世界転生 ～悲惨～(LP有)_300x250_01","ﾚｸﾀﾝｸﾞﾙ","アカテ",1,30,"オフ",0,0,"0.000%",0,"0.000%",0,0,0,0,-,-
"1042 SP_DLsite_m","10824","モブ推しJKの悪役令嬢異世界転生 ～悲惨～(LP有)_300x250_03","ﾚｸﾀﾝｸﾞﾙ","アカテ",1,30,"オフ",0,0,"0.000%",0,"0.000%",0,0,0,0,-,-
"1042 SP_DLsite_m","10825","【準アダルト】モブ推しJKの悪役令嬢異世界転生 ～悲惨～_300x250_01_準アダルト","ﾚｸﾀﾝｸﾞﾙ","ア",1,30,"オフ",0,0,"0.000%",0,"0.000%",0,0,0,0,-,-
"1042 SP_DLsite_m","10826","【準アダルト】モブ推しJKの悪役令嬢異世界転生 ～悲惨～_300x250_03_準アダルト","ﾚｸﾀﾝｸﾞﾙ","アカテ",1,30,"オフ",0,0,"0.000%",0,"0.000%",0,0,0,0,-,-
"2970 【アダルト】クマとトラ 体格差幼馴染のはじめてから、獣になる2日間まで_RJ330441","10849","【アダルト】クマとトラ 体格差幼馴染のはじめてから、獣になる2日間まで_RJ330441_IOS","ﾚｸﾀﾝｸﾞﾙ","アカテ",4,30,"オフ",0,0,"0.000%",0,"0.000%",0,0,0,0,-,-
"2970 【アダルト】クマとトラ 体格差幼馴染のはじめてから、獣になる2日間まで_RJ330441","10850","【アダルト】クマとトラ 体格差幼馴染のはじめてから、獣になる2日間まで_RJ330441_ADR","ﾚｸﾀﾝｸﾞﾙ","アカテ",4,30,"オフ",0,0,"0.000%",0,"0.000%",0,0,0,0,-,-
"2971 【アダルト】性交秘話 彼氏持ちの私が年下のオタクに堕とされるまで_RJ344767","10855","【アダルト】性交秘話 彼氏持ちの私が年下のオタクに堕とされるまで_RJ344767 _IOS","ﾚｸﾀﾝｸﾞﾙ","アカテ",4,30,"オフ",0,0,"0.000%",0,"0.000%",0,0,0,0,-,-
"2971 【アダルト】性交秘話 彼氏持ちの私が年下のオタクに堕とされるまで_RJ344767","10856","【アダルト】性交秘話 彼氏持ちの私が年下のオタクに堕とされるまで_RJ344767 _ADR","ﾚｸﾀﾝｸﾞﾙ","アカテ",4,30,"オフ",0,0,"0.000%",0,"0.000%",0,0,0,0,-,-
"2974 【アダルト】燕嵐閨中顧話・後伝_RJ355013","10861","【アダルト】燕嵐閨中顧話・後伝_RJ355013  _IOS","ﾚｸﾀﾝｸﾞﾙ","アカテ",1,30,"オフ",0,0,"0.000%",0,"0.000%",0,0,0,0,-,-
"2974 【アダルト】燕嵐閨中顧話・後伝_RJ355013","10862","【アダルト】燕嵐閨中顧話・後伝_RJ355013  _ADR","ﾚｸﾀﾝｸﾞﾙ","アカテ",1,30,"オフ",0,0,"0.000%",0,"0.000%",0,0,0,0,-,-
"2977 【アダルト】毎日エッチなログインボーナスがもらえる保育園(LP有)","10863","【アダルト】毎日エッチなログインボーナスがもらえる保育園 _IOS","ﾚｸﾀﾝｸﾞﾙ","アカテ",1,30,"オフ",0,0,"0.000%",0,"0.000%",0,0,0,0,-,-
"2977 【アダルト】毎日エッチなログインボーナスがもらえる保育園(LP有)","10864","【アダルト】毎日エッチなログインボーナスがもらえる保育園_ADR","ﾚｸﾀﾝｸﾞﾙ","アカテ",1,30,"オフ",0,0,"0.000%",0,"0.000%",0,0,0,0,-,-
"2426 【アダルト】僕たちいけないことしてる(LP有)","10868","RT_【アダルト】僕たちいけないことしてる(LP有)_IOS","ﾚｸﾀﾝｸﾞﾙ","アリカテ",1,30,"オフ",0,0,"0.000%",0,"0.000%",0,0,0,0,-,-
"2426 【アダルト】僕たちいけないことしてる(LP有)","10869","RT_【アダルト】僕たちいけないことしてる(LP有)_ADR","ﾚｸﾀﾝｸﾞﾙ","アリカテ",1,30,"オフ",0,0,"0.000%",0,"0.000%",0,0,0,0,-,-
"2982 【同人TL】モブ推しJKの悪役令嬢異世界転生_RJ35242_g1(LP)","10878","dlsite_ADR_【同人TL】モブ推しJKの悪役令嬢異世界転生_RJ35242_g1(LP)_レクタングル","ﾚｸﾀﾝｸﾞﾙ","アカテ",1,30,"オフ",0,0,"0.000%",0,"0.000%",0,0,0,0,-,-
"2982 【同人TL】モブ推しJKの悪役令嬢異世界転生_RJ35242_g1(LP)","10879","dlsite_IOS_【同人TL】モブ推しJKの悪役令嬢異世界転生_RJ35242_g1(LP)_レクタングル","ﾚｸﾀﾝｸﾞﾙ","アカテ",1,30,"オフ",0,0,"0.000%",0,"0.000%",0,0,0,0,-,-
"2983 【同人TL】クマとトラ～体格差幼馴染のはじめてから、獣になる2日間まで～_RJ330441_g1(L","10880","dlsite_ADR_【同人TL】クマとトラ～体格差幼馴染のはじめてから、獣になる2日間まで～_RJ330441_g1_レクタングル","ﾚｸﾀﾝｸﾞﾙ","アカテ",2,30,"オフ",0,0,"0.000%",0,"0.000%",0,0,0,0,-,-
"2983 【同人TL】クマとトラ～体格差幼馴染のはじめてから、獣になる2日間まで～_RJ330441_g1(L","10881","dlsite_IOS_【同人TL】クマとトラ～体格差幼馴染のはじめてから、獣になる2日間まで～_RJ330441_g1_レクタングル","ﾚｸﾀﾝｸﾞﾙ","アカテ",2,30,"オフ",0,0,"0.000%",0,"0.000%",0,0,0,0,-,-
"2984 【同人】図書館で勉強していたらいつも来るギャルJKに…_RJ342038_g3(LP)","10882","dlsite_ADR_【同人】図書館で勉強していたらいつも来るギャルJKに…_RJ342038_g3(LP)_レクタングル","ﾚｸﾀﾝｸﾞﾙ","アカテ",2,30,"オフ",0,0,"0.000%",0,"0.000%",0,0,0,0,-,-
"2984 【同人】図書館で勉強していたらいつも来るギャルJKに…_RJ342038_g3(LP)","10883","dlsite_IOS_【同人】図書館で勉強していたらいつも来るギャルJKに…_RJ342038_g3(LP)_レクタングル","ﾚｸﾀﾝｸﾞﾙ","アカテ",2,30,"オフ",0,0,"0.000%",0,"0.000%",0,0,0,0,-,-
"2985 【同人TL】燕嵐閨中顧話後伝　AC(360)_RJ355013_g1(LP)【DLsite(.R18","10884","dlsite_ADR_【同人TL】燕嵐閨中顧話後伝　AC(360)_RJ355013_g1(LP)【DLsite(.R18_レクタングル","ﾚｸﾀﾝｸﾞﾙ","アカテ",2,30,"オフ",0,0,"0.000%",0,"0.000%",0,0,0,0,-,-
"2985 【同人TL】燕嵐閨中顧話後伝　AC(360)_RJ355013_g1(LP)【DLsite(.R18","10885","dlsite_IOS_【同人TL】燕嵐閨中顧話後伝　AC(360)_RJ355013_g1(LP)【DLsite(.R18_レクタングル","ﾚｸﾀﾝｸﾞﾙ","アカテ",2,30,"オフ",0,0,"0.000%",0,"0.000%",0,0,0,0,-,-
"2985 【同人TL】燕嵐閨中顧話後伝　AC(360)_RJ355013_g1(LP)【DLsite(.R18","10886","RT_dlsite_IOS_【同人TL】燕嵐閨中顧話後伝　AC(360)_RJ355013_g1(LP)【DLsite(.R18_レクタングル","ﾚｸﾀﾝｸﾞﾙ","アリカテ",2,30,"オフ",0,0,"0.000%",0,"0.000%",0,0,0,0,-,-
"2985 【同人TL】燕嵐閨中顧話後伝　AC(360)_RJ355013_g1(LP)【DLsite(.R18","10887","RT_dlsite_ADR_【同人TL】燕嵐閨中顧話後伝　AC(360)_RJ355013_g1(LP)【DLsite(.R18_レクタングル","ﾚｸﾀﾝｸﾞﾙ","アリカテ",2,30,"オフ",0,0,"0.000%",0,"0.000%",0,0,0,0,-,-
"2982 【同人TL】モブ推しJKの悪役令嬢異世界転生_RJ35242_g1(LP)","10888","RT_dlsite_IOS_【同人TL】モブ推しJKの悪役令嬢異世界転生_RJ35242_g1(LP)_レクタングル","ﾚｸﾀﾝｸﾞﾙ","アリカテ",2,30,"オフ",0,0,"0.000%",0,"0.000%",0,0,0,0,-,-
"2982 【同人TL】モブ推しJKの悪役令嬢異世界転生_RJ35242_g1(LP)","10889","RT_dlsite_ADR_【同人TL】モブ推しJKの悪役令嬢異世界転生_RJ35242_g1(LP)_レクタングル","ﾚｸﾀﾝｸﾞﾙ","アリカテ",2,30,"オフ",0,0,"0.000%",0,"0.000%",0,0,0,0,-,-
"2983 【同人TL】クマとトラ～体格差幼馴染のはじめてから、獣になる2日間まで～_RJ330441_g1(L","10890","RT_dlsite_IOS_【同人TL】クマとトラ～体格差幼馴染のはじめてから、獣になる2日間まで～_RJ330441_g1_レクタングル","ﾚｸﾀﾝｸﾞﾙ","アリカテ",2,30,"オフ",0,0,"0.000%",0,"0.000%",0,0,0,0,-,-
"2983 【同人TL】クマとトラ～体格差幼馴染のはじめてから、獣になる2日間まで～_RJ330441_g1(L","10891","RT_dlsite_ADR_【同人TL】クマとトラ～体格差幼馴染のはじめてから、獣になる2日間まで～_RJ330441_g1_レクタングル","ﾚｸﾀﾝｸﾞﾙ","アリカテ",2,30,"オフ",0,0,"0.000%",0,"0.000%",0,0,0,0,-,-
"2984 【同人】図書館で勉強していたらいつも来るギャルJKに…_RJ342038_g3(LP)","10892","RT_dlsite_IOS_【同人】図書館で勉強していたらいつも来るギャルJKに…_RJ342038_g3(LP)_レクタングル","ﾚｸﾀﾝｸﾞﾙ","アリカテ",2,30,"オフ",0,0,"0.000%",0,"0.000%",0,0,0,0,-,-
